seriesId,periodEnd,publishedAt,availableFrom,observedAt,value,unit,source,sourceKind,status
credit.long_balance,2003-04-04,2003-04-11T15:00:00+09:00,2003-04-11T15:00:00+09:00,2026-07-20T11:29:24Z,911978000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-04-11,2003-04-18T15:00:00+09:00,2003-04-18T15:00:00+09:00,2026-07-20T11:29:24Z,743324000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-04-11,2003-04-18T15:00:00+09:00,2003-04-18T15:00:00+09:00,2026-07-20T11:29:24Z,946937000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-04-18,2003-04-25T15:00:00+09:00,2003-04-25T15:00:00+09:00,2026-07-20T11:29:24Z,745475000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-04-18,2003-04-25T15:00:00+09:00,2003-04-25T15:00:00+09:00,2026-07-20T11:29:24Z,953890000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-04-25,2003-05-02T15:00:00+09:00,2003-05-02T15:00:00+09:00,2026-07-20T11:29:24Z,746304000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-04-25,2003-05-02T15:00:00+09:00,2003-05-02T15:00:00+09:00,2026-07-20T11:29:24Z,968938000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-05-02,2003-05-09T15:00:00+09:00,2003-05-09T15:00:00+09:00,2026-07-20T11:29:24Z,761171000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-05-02,2003-05-09T15:00:00+09:00,2003-05-09T15:00:00+09:00,2026-07-20T11:29:24Z,951770000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-05-09,2003-05-16T15:00:00+09:00,2003-05-16T15:00:00+09:00,2026-07-20T11:29:24Z,791764000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-05-09,2003-05-16T15:00:00+09:00,2003-05-16T15:00:00+09:00,2026-07-20T11:29:24Z,940635000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-05-16,2003-05-23T15:00:00+09:00,2003-05-23T15:00:00+09:00,2026-07-20T11:29:24Z,806668000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-05-16,2003-05-23T15:00:00+09:00,2003-05-23T15:00:00+09:00,2026-07-20T11:29:24Z,958355000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-05-23,2003-05-30T15:00:00+09:00,2003-05-30T15:00:00+09:00,2026-07-20T11:29:24Z,802323000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-05-23,2003-05-30T15:00:00+09:00,2003-05-30T15:00:00+09:00,2026-07-20T11:29:24Z,983663000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-05-30,2003-06-06T15:00:00+09:00,2003-06-06T15:00:00+09:00,2026-07-20T11:29:24Z,832341000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-05-30,2003-06-06T15:00:00+09:00,2003-06-06T15:00:00+09:00,2026-07-20T11:29:24Z,969277000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-06-06,2003-06-13T15:00:00+09:00,2003-06-13T15:00:00+09:00,2026-07-20T11:29:24Z,891779000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-06-06,2003-06-13T15:00:00+09:00,2003-06-13T15:00:00+09:00,2026-07-20T11:29:24Z,966796000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-06-13,2003-06-20T15:00:00+09:00,2003-06-20T15:00:00+09:00,2026-07-20T11:29:24Z,944450000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-06-13,2003-06-20T15:00:00+09:00,2003-06-20T15:00:00+09:00,2026-07-20T11:29:24Z,1001523000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-06-20,2003-06-27T15:00:00+09:00,2003-06-27T15:00:00+09:00,2026-07-20T11:29:24Z,893259000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-06-20,2003-06-27T15:00:00+09:00,2003-06-27T15:00:00+09:00,2026-07-20T11:29:24Z,1024258000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-06-27,2003-07-04T15:00:00+09:00,2003-07-04T15:00:00+09:00,2026-07-20T11:29:24Z,876460000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-06-27,2003-07-04T15:00:00+09:00,2003-07-04T15:00:00+09:00,2026-07-20T11:29:24Z,1082171000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-07-04,2003-07-11T15:00:00+09:00,2003-07-11T15:00:00+09:00,2026-07-20T11:29:24Z,923110000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-07-04,2003-07-11T15:00:00+09:00,2003-07-11T15:00:00+09:00,2026-07-20T11:29:24Z,1125000000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-07-11,2003-07-18T15:00:00+09:00,2003-07-18T15:00:00+09:00,2026-07-20T11:29:24Z,896108000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-07-11,2003-07-18T15:00:00+09:00,2003-07-18T15:00:00+09:00,2026-07-20T11:29:24Z,1289719000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-07-18,2003-07-25T15:00:00+09:00,2003-07-25T15:00:00+09:00,2026-07-20T11:29:24Z,872898000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-07-18,2003-07-25T15:00:00+09:00,2003-07-25T15:00:00+09:00,2026-07-20T11:29:24Z,1304465000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-07-25,2003-08-01T15:00:00+09:00,2003-08-01T15:00:00+09:00,2026-07-20T11:29:24Z,887015000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-07-25,2003-08-01T15:00:00+09:00,2003-08-01T15:00:00+09:00,2026-07-20T11:29:24Z,1337694000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-08-01,2003-08-08T15:00:00+09:00,2003-08-08T15:00:00+09:00,2026-07-20T11:29:24Z,872652000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-08-01,2003-08-08T15:00:00+09:00,2003-08-08T15:00:00+09:00,2026-07-20T11:29:24Z,1392617000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-08-08,2003-08-15T15:00:00+09:00,2003-08-15T15:00:00+09:00,2026-07-20T11:29:24Z,860836000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-08-08,2003-08-15T15:00:00+09:00,2003-08-15T15:00:00+09:00,2026-07-20T11:29:24Z,1437436000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-08-15,2003-08-22T15:00:00+09:00,2003-08-22T15:00:00+09:00,2026-07-20T11:29:24Z,894523000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-08-15,2003-08-22T15:00:00+09:00,2003-08-22T15:00:00+09:00,2026-07-20T11:29:24Z,1385357000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-08-22,2003-08-29T15:00:00+09:00,2003-08-29T15:00:00+09:00,2026-07-20T11:29:24Z,948351000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-08-22,2003-08-29T15:00:00+09:00,2003-08-29T15:00:00+09:00,2026-07-20T11:29:24Z,1420697000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-08-29,2003-09-05T15:00:00+09:00,2003-09-05T15:00:00+09:00,2026-07-20T11:29:24Z,951719000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-08-29,2003-09-05T15:00:00+09:00,2003-09-05T15:00:00+09:00,2026-07-20T11:29:24Z,1508256000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-09-05,2003-09-12T15:00:00+09:00,2003-09-12T15:00:00+09:00,2026-07-20T11:29:24Z,1006801000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-09-05,2003-09-12T15:00:00+09:00,2003-09-12T15:00:00+09:00,2026-07-20T11:29:24Z,1592092000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-09-12,2003-09-19T15:00:00+09:00,2003-09-19T15:00:00+09:00,2026-07-20T11:29:24Z,1018272000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-09-12,2003-09-19T15:00:00+09:00,2003-09-19T15:00:00+09:00,2026-07-20T11:29:24Z,1718260000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-09-19,2003-09-26T15:00:00+09:00,2003-09-26T15:00:00+09:00,2026-07-20T11:29:24Z,1006018000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-09-19,2003-09-26T15:00:00+09:00,2003-09-26T15:00:00+09:00,2026-07-20T11:29:24Z,1772892000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-09-26,2003-10-03T15:00:00+09:00,2003-10-03T15:00:00+09:00,2026-07-20T11:29:24Z,872052000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-09-26,2003-10-03T15:00:00+09:00,2003-10-03T15:00:00+09:00,2026-07-20T11:29:24Z,1894128000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.short_balance,2003-10-03,2003-10-10T15:00:00+09:00,2003-10-10T15:00:00+09:00,2026-07-20T11:29:24Z,903545000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
credit.long_balance,2003-10-03,2003-10-10T15:00:00+09:00,2003-10-10T15:00:00+09:00,2026-07-20T11:29:24Z,1945286000000,JPY,JPX official | https://www.jpx.co.jp/markets/statistics-equities/margin/tvdivq0000001rq1-att/tvdivq0000015969.xls | sha256=be4efee05404884acd405c331efa093e68d8d4a450604ce3539bb6ddd7332c08 | availability=conservative_plus_7d_1500_JST,official,live
